model,layer,n_layers,layer_frac,roi,rsa_mean,rsa_sem,noise_ceiling,rsa_noise_corrected
wavlm,10,13,0.8333333333333334,Lateral,0.4514230797847498,0.02507322252995775,0.7227342603937893,0.6246045116759613
wavlm,11,13,0.9166666666666666,Lateral,0.43552064924720607,0.02258685624373224,0.7227342603937893,0.6026013614048241
wavlm,12,13,1.0,Lateral,0.4228927057868579,0.01905096923787577,0.7227342603937893,0.5851289041651913
whisper,0,7,0.0,Lateral,0.0868321996371065,0.01354976551468765,0.7227342603937893,0.12014402027903738
whisper,1,7,0.16666666666666666,Lateral,0.27525788023189085,0.011176754406141083,0.7227342603937893,0.3808562777720178
whisper,2,7,0.3333333333333333,Lateral,0.3792737980419087,0.01776382395151786,0.7227342603937893,0.5247762819978361
whisper,3,7,0.5,Lateral,0.42602422577277305,0.02591198229294407,0.7227342603937893,0.5894617830081132
whisper,4,7,0.6666666666666666,Lateral,0.40460154113695834,0.032194697352636775,0.7227342603937893,0.5598206191533067
whisper,5,7,0.8333333333333334,Lateral,0.43113519581400495,0.030310664332546356,0.7227342603937893,0.5965334970824497
whisper,6,7,1.0,Lateral,0.37031105870685616,0.027292390172763893,0.7227342603937893,0.5123751273463752
ast,0,13,0.0,Anterior,0.040720639185067985,0.018427194372072034,0.4864751073007242,0.0837054940200583
ast,1,13,0.08333333333333333,Anterior,0.18842188516136113,0.02118357921394108,0.4864751073007242,0.3873207124756014
ast,2,13,0.16666666666666666,Anterior,0.18641436667659214,0.021041433061130817,0.4864751073007242,0.38319405017645936
ast,3,13,0.25,Anterior,0.2109621603303469,0.021142254864067844,0.4864751073007242,0.4336545840976329
ast,4,13,0.3333333333333333,Anterior,0.20171617877248435,0.018503923201887262,0.4864751073007242,0.41464851077732434
ast,5,13,0.4166666666666667,Anterior,0.24339515291508568,0.02107091298656449,0.4864751073007242,0.500323961621794
ast,6,13,0.5,Anterior,0.21486823972859362,0.02719220234488911,0.4864751073007242,0.4416839351160646
ast,7,13,0.5833333333333334,Anterior,0.14117374808345604,0.029912756838364224,0.4864751073007242,0.2901972700448714
ast,8,13,0.6666666666666666,Anterior,0.13748378656927115,0.030228692949854388,0.4864751073007242,0.2826121717349925
ast,9,13,0.75,Anterior,0.13057670214516187,0.02866822665474284,0.4864751073007242,0.26841394386998574
ast,10,13,0.8333333333333334,Anterior,0.14983132924125048,0.030888682248530343,0.4864751073007242,0.30799382536263936
ast,11,13,0.9166666666666666,Anterior,0.13339466070964837,0.03390277478715496,0.4864751073007242,0.27420654974477005
ast,12,13,1.0,Anterior,0.13180993160791116,0.029284697284772936,0.4864751073007242,0.2709489748391797
hubert,0,25,0.0,Anterior,0.06144151133551346,0.025463159872572357,0.4864751073007242,0.12629939417955086
hubert,1,25,0.041666666666666664,Anterior,0.1006231004963481,0.027567561426355917,0.4864751073007242,0.20684121137188205
hubert,2,25,0.08333333333333333,Anterior,0.1366070550179609,0.025489460514890434,0.4864751073007242,0.28080995916922535
hubert,3,25,0.125,Anterior,0.17153529658693967,0.022477607728926135,0.4864751073007242,0.35260857958124
hubert,4,25,0.16666666666666666,Anterior,0.20208848634527762,0.022656990429238404,0.4864751073007242,0.4154138275781347
hubert,5,25,0.20833333333333334,Anterior,0.20575364443946165,0.02293303053630218,0.4864751073007242,0.42294793988764356
hubert,6,25,0.25,Anterior,0.21075582867866158,0.024299082202928465,0.4864751073007242,0.43323044800394833
hubert,7,25,0.2916666666666667,Anterior,0.2069275965728816,0.023454987806565308,0.4864751073007242,0.42536112016306155
hubert,8,25,0.3333333333333333,Anterior,0.20653676961442735,0.02432006513118477,0.4864751073007242,0.4245577348457268
hubert,9,25,0.375,Anterior,0.19762056252249027,0.025084347791346148,0.4864751073007242,0.4062295471170475
hubert,10,25,0.4166666666666667,Anterior,0.19969430201473867,0.02766871177515191,0.4864751073007242,0.41049233356002673
hubert,11,25,0.4583333333333333,Anterior,0.18974366170484985,0.029419631614864203,0.4864751073007242,0.3900377611460314
hubert,12,25,0.5,Anterior,0.18475736246996605,0.03056222697728745,0.4864751073007242,0.37978790630237663
hubert,13,25,0.5416666666666666,Anterior,0.18592020592570344,0.03143957301474011,0.4864751073007242,0.38217825153954527
hubert,14,25,0.5833333333333334,Anterior,0.1895279201558756,0.03176312784836366,0.4864751073007242,0.3895942820332535
hubert,15,25,0.625,Anterior,0.18579939822863245,0.03201733099116789,0.4864751073007242,0.38192991879803806
hubert,16,25,0.6666666666666666,Anterior,0.17854106402362271,0.032308973658371536,0.4864751073007242,0.36700966060582835
hubert,17,25,0.7083333333333334,Anterior,0.1779691494178461,0.0319489856166342,0.4864751073007242,0.36583403086199634
hubert,18,25,0.75,Anterior,0.17507137432296382,0.032410237263165415,0.4864751073007242,0.35987735383701763
hubert,19,25,0.7916666666666666,Anterior,0.1705061508936843,0.03299543860859873,0.4864751073007242,0.35049306395092183
hubert,20,25,0.8333333333333334,Anterior,0.16973668652166904,0.03215610880911889,0.4864751073007242,0.3489113501890714
hubert,21,25,0.875,Anterior,0.18385442357548937,0.030468717092782562,0.4864751073007242,0.3779318218266739
hubert,22,25,0.9166666666666666,Anterior,0.1889977596781947,0.03087429262340898,0.4864751073007242,0.38850448222700534
hubert,23,25,0.9583333333333334,Anterior,0.20191173295101517,0.02990405587772508,0.4864751073007242,0.41505049265799215
hubert,24,25,1.0,Anterior,0.19908322119808355,0.030080785838412803,0.4864751073007242,0.40923619361065544
wav2vec2,0,25,0.0,Anterior,0.11895854042110371,0.023857149421346605,0.4864751073007242,0.24453160837182802
wav2vec2,1,25,0.041666666666666664,Anterior,0.12422431562277761,0.019327129349180672,0.4864751073007242,0.2553559550293411
wav2vec2,2,25,0.08333333333333333,Anterior,0.15695811394928322,0.019170076817048146,0.4864751073007242,0.32264366993038446
wav2vec2,3,25,0.125,Anterior,0.17474129038203895,0.0202065367147807,0.4864751073007242,0.3591988320874539
wav2vec2,4,25,0.16666666666666666,Anterior,0.18188612524812126,0.021262903348343624,0.4864751073007242,0.3738857806257387
wav2vec2,5,25,0.20833333333333334,Anterior,0.19056198922495976,0.023279446859330408,0.4864751073007242,0.39171991817283286
wav2vec2,6,25,0.25,Anterior,0.19369301928146646,0.02738524374333588,0.4864751073007242,0.39815607494533384
wav2vec2,7,25,0.2916666666666667,Anterior,0.1913891051457413,0.03048344311268118,0.4864751073007242,0.39342014066802056
wav2vec2,8,25,0.3333333333333333,Anterior,0.1748524709083366,0.03395900249119408,0.4864751073007242,0.359427375181703
wav2vec2,9,25,0.375,Anterior,0.1613725973678044,0.03940846143688676,0.4864751073007242,0.3317180981020859
wav2vec2,10,25,0.4166666666666667,Anterior,0.12450785523187127,0.04120986577244228,0.4864751073007242,0.2559388000810991
wav2vec2,11,25,0.4583333333333333,Anterior,0.1428887930656996,0.03897666947218555,0.4864751073007242,0.2937227227484223
wav2vec2,12,25,0.5,Anterior,0.1564939622618915,0.03774621982397476,0.4864751073007242,0.3216895580335453
wav2vec2,13,25,0.5416666666666666,Anterior,0.17218621762775188,0.031328195240529454,0.4864751073007242,0.3539466152402975
wav2vec2,14,25,0.5833333333333334,Anterior,0.1681317569748286,0.03206324998421839,0.4864751073007242,0.3456122511750527
wav2vec2,15,25,0.625,Anterior,0.1753787055469584,0.03068701643575967,0.4864751073007242,0.360509105018902
wav2vec2,16,25,0.6666666666666666,Anterior,0.16751544179269787,0.03034303657479235,0.4864751073007242,0.344345351444971
wav2vec2,17,25,0.7083333333333334,Anterior,0.17255522918109417,0.030812811982992457,0.4864751073007242,0.354705156731536
wav2vec2,18,25,0.75,Anterior,0.16520987532314368,0.02893692121652199,0.4864751073007242,0.33960602062422884
wav2vec2,19,25,0.7916666666666666,Anterior,0.15947644929501154,0.028303047120723075,0.4864751073007242,0.32782036922688423
wav2vec2,20,25,0.8333333333333334,Anterior,0.17153689802716027,0.02800383044161141,0.4864751073007242,0.3526118715075823
wav2vec2,21,25,0.875,Anterior,0.18268332758694114,0.02684370909320923,0.4864751073007242,0.37552451265304276
wav2vec2,22,25,0.9166666666666666,Anterior,0.09082261621916309,0.02269527254776322,0.4864751073007242,0.18669530024486802
wav2vec2,23,25,0.9583333333333334,Anterior,0.15142330908396573,0.023494994921485875,0.4864751073007242,0.3112663049177569
wav2vec2,24,25,1.0,Anterior,0.14805313167172865,0.023249426462935405,0.4864751073007242,0.3043385559709773
wavlm,0,13,0.0,Anterior,0.14631356503994025,0.016081088028346728,0.4864751073007242,0.30076269647543064
wavlm,1,13,0.08333333333333333,Anterior,0.2815073083321808,0.024556521464918383,0.4864751073007242,0.5786674469206942
wavlm,2,13,0.16666666666666666,Anterior,0.2781171027116359,0.030363296842834734,0.4864751073007242,0.5716985279160693
wavlm,3,13,0.25,Anterior,0.2898515337777793,0.036183051987538246,0.4864751073007242,0.5958198670967183
wavlm,4,13,0.3333333333333333,Anterior,0.27515965861993774,0.038033246836964046,0.4864751073007242,0.5656191950842048
wavlm,5,13,0.4166666666666667,Anterior,0.2548744544021327,0.03536797417292735,0.4864751073007242,0.523920855511682
wavlm,6,13,0.5,Anterior,0.2453662506083336,0.03444152506626643,0.4864751073007242,0.5043757572094139
wavlm,7,13,0.5833333333333334,Anterior,0.23765957312244856,0.03262669786131513,0.4864751073007242,0.48853388293829925
wavlm,8,13,0.6666666666666666,Anterior,0.23078738916836847,0.03358912925085435,0.4864751073007242,0.47440739660642633
wavlm,9,13,0.75,Anterior,0.22910075964971566,0.032707056280438476,0.4864751073007242,0.47094035483318675
wavlm,10,13,0.8333333333333334,Anterior,0.23236042307501747,0.028988876925367245,0.4864751073007242,0.477640930826455
wavlm,11,13,0.9166666666666666,Anterior,0.2492906841606147,0.022468267781118042,0.4864751073007242,0.5124428370936372
wavlm,12,13,1.0,Anterior,0.21972098420588207,0.02165144852042262,0.4864751073007242,0.45165925431423404
whisper,0,7,0.0,Anterior,0.06717388946802716,0.01758635556951214,0.4864751073007242,0.13808289151885073
whisper,1,7,0.16666666666666666,Anterior,0.1465774628514595,0.01923018115626255,0.4864751073007242,0.3013051657766525
whisper,2,7,0.3333333333333333,Anterior,0.1721605718487645,0.023808834574591563,0.4864751073007242,0.35389389768373086
whisper,3,7,0.5,Anterior,0.16746944697932867,0.036141692538727094,0.4864751073007242,0.3442508043393146
whisper,4,7,0.6666666666666666,Anterior,0.1499772919442762,0.04191993495075767,0.4864751073007242,0.30829386682588217
whisper,5,7,0.8333333333333334,Anterior,0.15252218282706548,0.040106659178825124,0.4864751073007242,0.31352515378095364
whisper,6,7,1.0,Anterior,0.14766968332598795,0.03617581646287319,0.4864751073007242,0.30355033815677446
ast,0,13,0.0,Posterior,0.027671797456874342,0.013947485804931147,0.4450306481780504,0.06217953206180814
ast,1,13,0.08333333333333333,Posterior,0.16461978827197396,0.02092372203765341,0.4450306481780504,0.3699066321520219
ast,2,13,0.16666666666666666,Posterior,0.1598464232666199,0.023955829226483875,0.4450306481780504,0.359180707937822
ast,3,13,0.25,Posterior,0.18185296310525895,0.02106307348383601,0.4450306481780504,0.408630200750808
ast,4,13,0.3333333333333333,Posterior,0.16312594759921048,0.015257009230834251,0.4450306481780504,0.3665499180046272
ast,5,13,0.4166666666666667,Posterior,0.2214925657528678,0.018461002061865343,0.4450306481780504,0.4977018249409461
ast,6,13,0.5,Posterior,0.21220731050350697,0.012509660987339771,0.4450306481780504,0.47683751978044864
ast,7,13,0.5833333333333334,Posterior,0.19846820614488758,0.0200407840093301,0.4450306481780504,0.4459652542075783
ast,8,13,0.6666666666666666,Posterior,0.20308102062308664,0.017945533166783247,0.4450306481780504,0.45633041556687765
ast,9,13,0.75,Posterior,0.189131477783343,0.018266551032730644,0.4450306481780504,0.4249852870979668
ast,10,13,0.8333333333333334,Posterior,0.19831335590294102,0.019764869400437892,0.4450306481780504,0.4456173001001915
ast,11,13,0.9166666666666666,Posterior,0.1813578714887364,0.019768285349010404,0.4450306481780504,0.40751771194009473
ast,12,13,1.0,Posterior,0.1923150663407787,0.023376390193513803,0.4450306481780504,0.4321389260000722
hubert,0,25,0.0,Posterior,0.10306356542837375,0.024815735294707854,0.4450306481780504,0.23158756784575316
hubert,1,25,0.041666666666666664,Posterior,0.12449104073243197,0.023176302664258235,0.4450306481780504,0.2797358816569076
hubert,2,25,0.08333333333333333,Posterior,0.1420099400510588,0.025665399445727308,0.4450306481780504,0.3191014835325289
hubert,3,25,0.125,Posterior,0.15449802336905916,0.030814189426910422,0.4450306481780504,0.3471626594742902
hubert,4,25,0.16666666666666666,Posterior,0.16250374919625052,0.0341050620375927,0.4450306481780504,0.36515181563683025
hubert,5,25,0.20833333333333334,Posterior,0.15749040903520597,0.03625642984842361,0.4450306481780504,0.3538866585480565
hubert,6,25,0.25,Posterior,0.1517151134066398,0.03901203597467805,0.4450306481780504,0.3409093599008506
hubert,7,25,0.2916666666666667,Posterior,0.15616003506804554,0.03937087246728403,0.4450306481780504,0.3508972600142545
hubert,8,25,0.3333333333333333,Posterior,0.1525495912971812,0.0417456580531966,0.4450306481780504,0.34278446197293877
hubert,9,25,0.375,Posterior,0.1467928548227049,0.04358265231997257,0.4450306481780504,0.3298488664177915
hubert,10,25,0.4166666666666667,Posterior,0.13893824532743038,0.046185840089194095,0.4450306481780504,0.3121992741314373
hubert,11,25,0.4583333333333333,Posterior,0.12118427817464764,0.04779428684879761,0.4450306481780504,0.27230546631063385
hubert,12,25,0.5,Posterior,0.1093501825837799,0.04862320941282302,0.4450306481780504,0.24571382450053297
hubert,13,25,0.5416666666666666,Posterior,0.11515130817573599,0.049541183530939344,0.4450306481780504,0.2587491640118808
hubert,14,25,0.5833333333333334,Posterior,0.1224641013808924,0.04988084816121597,0.4450306481780504,0.27518127545205895
hubert,15,25,0.625,Posterior,0.11972622488067294,0.05023013591513555,0.4450306481780504,0.2690291677007652
hubert,16,25,0.6666666666666666,Posterior,0.11122124835369641,0.05046651649729952,0.4450306481780504,0.24991817711664296
hubert,17,25,0.7083333333333334,Posterior,0.11000811341004872,0.049740780894993335,0.4450306481780504,0.24719221891890028
hubert,18,25,0.75,Posterior,0.10743110118218735,0.05033606195513276,0.4450306481780504,0.24140157901935264
hubert,19,25,0.7916666666666666,Posterior,0.10598028855233377,0.05080511620719458,0.4450306481780504,0.23814155044425744
hubert,20,25,0.8333333333333334,Posterior,0.10847115721606523,0.050561032951394747,0.4450306481780504,0.243738622632272
hubert,21,25,0.875,Posterior,0.11846998979786483,0.04850405017182674,0.4450306481780504,0.2662063619278344
hubert,22,25,0.9166666666666666,Posterior,0.108721148472628,0.0473497091590852,0.4450306481780504,0.24430036204861608
hubert,23,25,0.9583333333333334,Posterior,0.11037902606519742,0.04496838794480162,0.4450306481780504,0.24802567310158907
hubert,24,25,1.0,Posterior,0.10663640545956535,0.04408032086076691,0.4450306481780504,0.23961586892078868
wav2vec2,0,25,0.0,Posterior,0.16479666593515793,0.02600191654705116,0.4450306481780504,0.37030408267348175
wav2vec2,1,25,0.041666666666666664,Posterior,0.132538712238238,0.02791513665467187,0.4450306481780504,0.29781929127993706
wav2vec2,2,25,0.08333333333333333,Posterior,0.1444524451562967,0.03144557674512545,0.4450306481780504,0.3245898810513009
wav2vec2,3,25,0.125,Posterior,0.1450078281371294,0.03573968561042392,0.4450306481780504,0.32583784674334126
wav2vec2,4,25,0.16666666666666666,Posterior,0.15024336857829867,0.03791717605393344,0.4450306481780504,0.33760229591690605
wav2vec2,5,25,0.20833333333333334,Posterior,0.1532464385040994,0.041465145426548645,0.4450306481780504,0.3443503029094475
wav2vec2,6,25,0.25,Posterior,0.13551641010746648,0.04703589109220851,0.4450306481780504,0.3045102863415562
wav2vec2,7,25,0.2916666666666667,Posterior,0.12888688084460026,0.05139999755781244,0.4450306481780504,0.28961349374983825
wav2vec2,8,25,0.3333333333333333,Posterior,0.11862743248764748,0.05623556741908862,0.4450306481780504,0.2665601413594921
wav2vec2,9,25,0.375,Posterior,0.11997043941168785,0.05714680369638471,0.4450306481780504,0.26957792660538155
wav2vec2,10,25,0.4166666666666667,Posterior,0.10068093839701919,0.05903064547616351,0.4450306481780504,0.2262337185297364
wav2vec2,11,25,0.4583333333333333,Posterior,0.12220947613155941,0.05730444051003974,0.4450306481780504,0.2746091232859656
wav2vec2,12,25,0.5,Posterior,0.13190062624195031,0.05459679208699821,0.4450306481780504,0.2963854889139652
wav2vec2,13,25,0.5416666666666666,Posterior,0.16758535550464956,0.0471052964347816,0.4450306481780504,0.37657036923353887
wav2vec2,14,25,0.5833333333333334,Posterior,0.16527182892977832,0.04753562495537415,0.4450306481780504,0.3713717911483153
wav2vec2,15,25,0.625,Posterior,0.174715373578659,0.046251515036861805,0.4450306481780504,0.39259177832794534
wav2vec2,16,25,0.6666666666666666,Posterior,0.16929290191058746,0.044996217453105905,0.4450306481780504,0.3804072879107773
wav2vec2,17,25,0.7083333333333334,Posterior,0.17207262862908285,0.04400255039997142,0.4450306481780504,0.38665343461971874
wav2vec2,18,25,0.75,Posterior,0.16269255002925487,0.04421909264181274,0.4450306481780504,0.3655760579531231
wav2vec2,19,25,0.7916666666666666,Posterior,0.15769091927954595,0.04575330117572021,0.4450306481780504,0.35433721233611776
wav2vec2,20,25,0.8333333333333334,Posterior,0.1724835847418601,0.044340729692574535,0.4450306481780504,0.38757686790338064
wav2vec2,21,25,0.875,Posterior,0.18469575085147122,0.04119665493613394,0.4450306481780504,0.41501804787515917
wav2vec2,22,25,0.9166666666666666,Posterior,0.18648799517864745,0.02806216473348088,0.4450306481780504,0.4190452858519449
wav2vec2,23,25,0.9583333333333334,Posterior,0.0726084797123998,0.03456716851198676,0.4450306481780504,0.1631538861641506
wav2vec2,24,25,1.0,Posterior,0.06953454234577036,0.033635172658094,0.4450306481780504,0.156246637462934
wavlm,0,13,0.0,Posterior,0.12490679117682844,0.024539602225764137,0.4450306481780504,0.28067008797752513
wavlm,1,13,0.08333333333333333,Posterior,0.23272271662904884,0.03575654438819631,0.4450306481780504,0.5229363810825447
wavlm,2,13,0.16666666666666666,Posterior,0.20380165399677752,0.03908128124957024,0.4450306481780504,0.4579497048824363
wavlm,3,13,0.25,Posterior,0.1804683965802481,0.04430753613555384,0.4450306481780504,0.40551902957489183
wavlm,4,13,0.3333333333333333,Posterior,0.14983178188101934,0.04278237453905014,0.4450306481780504,0.3366774456870076
wavlm,5,13,0.4166666666666667,Posterior,0.15237540333176958,0.046117845947103005,0.4450306481780504,0.3423930552998821
wavlm,6,13,0.5,Posterior,0.1411278055033195,0.04344800256801776,0.4450306481780504,0.31711929522403653
wavlm,7,13,0.5833333333333334,Posterior,0.1353723663888982,0.042423862701279735,0.4450306481780504,0.30418661488396564
wavlm,8,13,0.6666666666666666,Posterior,0.12720805293106796,0.04516262934747332,0.4450306481780504,0.28584110656615686
wavlm,9,13,0.75,Posterior,0.13383562133107907,0.04526917120932661,0.4450306481780504,0.3007334930279529
wavlm,10,13,0.8333333333333334,Posterior,0.15147348748385084,0.04315486184959249,0.4450306481780504,0.3403664176927618
wavlm,11,13,0.9166666666666666,Posterior,0.1708551771817907,0.03320271647591791,0.4450306481780504,0.3839177770818022
wavlm,12,13,1.0,Posterior,0.1710990559843204,0.036169650972932815,0.4450306481780504,0.3844657815923413
whisper,0,7,0.0,Posterior,0.07231398303390155,0.012333327852574745,0.4450306481780504,0.16249214145127766
whisper,1,7,0.16666666666666666,Posterior,0.09603378631746842,0.033396934365619906,0.4450306481780504,0.21579139933537045
whisper,2,7,0.3333333333333333,Posterior,0.1324740811345859,0.03920730323278592,0.4450306481780504,0.2976740628469815
whisper,3,7,0.5,Posterior,0.11399940958743712,0.04807683177448878,0.4450306481780504,0.25616080612458764
whisper,4,7,0.6666666666666666,Posterior,0.07742564839885392,0.049801447404513005,0.4450306481780504,0.17397823883778232
whisper,5,7,0.8333333333333334,Posterior,0.090096426338523,0.0506871538069979,0.4450306481780504,0.2024499362175989
whisper,6,7,1.0,Posterior,0.07052805113298363,0.044502358969323,0.4450306481780504,0.15847908772513655
