category,n_stimuli,model,layer,n_layers,layer_pct,rsa_mean,rsa_sem,noise_ceiling
Mechanical,39,wav2vec2,0,25,0.0,0.28958970824661,0.04053509178663152,0.5019084776036118
Mechanical,39,wav2vec2,1,25,4.166666666666667,0.24171055433468547,0.03629592767447468,0.5019084776036118
Mechanical,39,wav2vec2,2,25,8.333333333333334,0.25004287628418714,0.03411832123406999,0.5019084776036118
Mechanical,39,wav2vec2,3,25,12.5,0.25180963726147443,0.03286735403376501,0.5019084776036118
Mechanical,39,wav2vec2,4,25,16.666666666666668,0.25520060570954317,0.031499472649941976,0.5019084776036118
Mechanical,39,wav2vec2,5,25,20.833333333333332,0.24853552972967077,0.029867280764664276,0.5019084776036118
Mechanical,39,wav2vec2,6,25,25.0,0.24244240421003088,0.02914527364528675,0.5019084776036118
Mechanical,39,wav2vec2,7,25,29.166666666666668,0.22109134558240817,0.02678757034484156,0.5019084776036118
Mechanical,39,wav2vec2,8,25,33.333333333333336,0.1750474994020178,0.025182117924554426,0.5019084776036118
Mechanical,39,wav2vec2,9,25,37.5,0.12714209620863048,0.02425725464256025,0.5019084776036118
Mechanical,39,wav2vec2,10,25,41.666666666666664,0.05762690937715765,0.0203900844192659,0.5019084776036118
Mechanical,39,wav2vec2,11,25,45.833333333333336,0.10900992208092508,0.023000170025491744,0.5019084776036118
Mechanical,39,wav2vec2,12,25,50.0,0.11027753011367711,0.023761730894098037,0.5019084776036118
Mechanical,39,wav2vec2,13,25,54.166666666666664,0.12409341544147902,0.02328788598389042,0.5019084776036118
Mechanical,39,wav2vec2,14,25,58.333333333333336,0.11966003715010669,0.023802912390735863,0.5019084776036118
Mechanical,39,wav2vec2,15,25,62.5,0.13910722654516103,0.02458655451621061,0.5019084776036118
Mechanical,39,wav2vec2,16,25,66.66666666666667,0.11980691146530274,0.02492175041699013,0.5019084776036118
Mechanical,39,wav2vec2,17,25,70.83333333333333,0.12628152899999973,0.023868474010945502,0.5019084776036118
Mechanical,39,wav2vec2,18,25,75.0,0.1501469296156486,0.02709030720209312,0.5019084776036118
Mechanical,39,wav2vec2,19,25,79.16666666666667,0.137188075954213,0.024650057318591732,0.5019084776036118
Mechanical,39,wav2vec2,20,25,83.33333333333333,0.13867794387903626,0.023091504134492433,0.5019084776036118
Mechanical,39,wav2vec2,21,25,87.5,0.18085312892909716,0.024187222891812573,0.5019084776036118
Mechanical,39,wav2vec2,22,25,91.66666666666667,0.1051776339015664,0.04497959601732008,0.5019084776036118
Mechanical,39,wav2vec2,23,25,95.83333333333333,0.19254247959560775,0.02213520438041161,0.5019084776036118
Mechanical,39,wav2vec2,24,25,100.0,0.19403200465762535,0.024884977446196468,0.5019084776036118
Mechanical,39,hubert,0,25,0.0,0.24280368575304034,0.04203697391656701,0.5019084776036118
Mechanical,39,hubert,1,25,4.166666666666667,0.27276157777647353,0.04195857961527179,0.5019084776036118
Mechanical,39,hubert,2,25,8.333333333333334,0.27375568083115254,0.04106086234173229,0.5019084776036118
Mechanical,39,hubert,3,25,12.5,0.27579446473438535,0.03821273352851804,0.5019084776036118
Mechanical,39,hubert,4,25,16.666666666666668,0.2887376683677578,0.037321596180180876,0.5019084776036118
Mechanical,39,hubert,5,25,20.833333333333332,0.2699507073886419,0.03441063642401445,0.5019084776036118
Mechanical,39,hubert,6,25,25.0,0.24580371318206476,0.03204606743972923,0.5019084776036118
Mechanical,39,hubert,7,25,29.166666666666668,0.22397571027163882,0.02861510357122821,0.5019084776036118
Mechanical,39,hubert,8,25,33.333333333333336,0.21803339645941436,0.027656538274139438,0.5019084776036118
Mechanical,39,hubert,9,25,37.5,0.20705166300995498,0.028127361137081735,0.5019084776036118
Mechanical,39,hubert,10,25,41.666666666666664,0.21001518476692266,0.029182919875470364,0.5019084776036118
Mechanical,39,hubert,11,25,45.833333333333336,0.20421498943097754,0.030116429910688466,0.5019084776036118
Mechanical,39,hubert,12,25,50.0,0.1939979616990541,0.03032521951512658,0.5019084776036118
Mechanical,39,hubert,13,25,54.166666666666664,0.19013095220890655,0.029938097369366427,0.5019084776036118
Mechanical,39,hubert,14,25,58.333333333333336,0.18155134138252316,0.028572692796863208,0.5019084776036118
Mechanical,39,hubert,15,25,62.5,0.1725476535059455,0.02710698042202603,0.5019084776036118
Mechanical,39,hubert,16,25,66.66666666666667,0.16324648606177905,0.02700339047840658,0.5019084776036118
Mechanical,39,hubert,17,25,70.83333333333333,0.1683954558954559,0.030433953608371093,0.5019084776036118
Mechanical,39,hubert,18,25,75.0,0.16066580933760677,0.028873988408820193,0.5019084776036118
Mechanical,39,hubert,19,25,79.16666666666667,0.1592891082588203,0.02827888895578289,0.5019084776036118
Mechanical,39,hubert,20,25,83.33333333333333,0.15758879999197778,0.02824712086197001,0.5019084776036118
Mechanical,39,hubert,21,25,87.5,0.1732734092714232,0.03300935156699772,0.5019084776036118
Mechanical,39,hubert,22,25,91.66666666666667,0.17550338895919831,0.03490731801491592,0.5019084776036118
Mechanical,39,hubert,23,25,95.83333333333333,0.20088720727995804,0.03811003096844163,0.5019084776036118
Mechanical,39,hubert,24,25,100.0,0.19411833235070577,0.03027022669772726,0.5019084776036118
Mechanical,39,wavlm,0,13,0.0,0.26276731132739084,0.038302533037840245,0.5019084776036118
Mechanical,39,wavlm,1,13,8.333333333333334,0.37758230993087005,0.02734506779825818,0.5019084776036118
Mechanical,39,wavlm,2,13,16.666666666666668,0.29853784128858607,0.03176866765832662,0.5019084776036118
Mechanical,39,wavlm,3,13,25.0,0.29184092330815276,0.027642096293590445,0.5019084776036118
Mechanical,39,wavlm,4,13,33.333333333333336,0.26049516320122085,0.032313227222218945,0.5019084776036118
Mechanical,39,wavlm,5,13,41.666666666666664,0.20079201308099026,0.021909745500491854,0.5019084776036118
Mechanical,39,wavlm,6,13,50.0,0.16549359782974482,0.02222943993992181,0.5019084776036118
Mechanical,39,wavlm,7,13,58.333333333333336,0.1609048326401852,0.022598227299571956,0.5019084776036118
Mechanical,39,wavlm,8,13,66.66666666666667,0.14048384651661713,0.019994889290821286,0.5019084776036118
Mechanical,39,wavlm,9,13,75.0,0.13933006893533212,0.01868583300127028,0.5019084776036118
Mechanical,39,wavlm,10,13,83.33333333333333,0.1398210005459261,0.018020692493380036,0.5019084776036118
Mechanical,39,wavlm,11,13,91.66666666666667,0.15203203356132852,0.01913147262370217,0.5019084776036118
Mechanical,39,wavlm,12,13,100.0,0.1361821349159979,0.0162065664395095,0.5019084776036118
Mechanical,39,whisper,0,7,0.0,0.03489833122405119,0.029980207341366256,0.5019084776036118
Mechanical,39,whisper,1,7,16.666666666666668,0.059844623424563856,0.03632679891352428,0.5019084776036118
Mechanical,39,whisper,2,7,33.333333333333336,0.05900725291241678,0.03933733865108783,0.5019084776036118
Mechanical,39,whisper,3,7,50.0,0.04402819998649196,0.0376226038253578,0.5019084776036118
Mechanical,39,whisper,4,7,66.66666666666667,0.060366829284406245,0.03562231539841315,0.5019084776036118
Mechanical,39,whisper,5,7,83.33333333333333,0.10730405427525588,0.034158107049757955,0.5019084776036118
Mechanical,39,whisper,6,7,100.0,0.01589451505042369,0.01899584338222483,0.5019084776036118
Mechanical,39,ast,0,13,0.0,0.12490429335017222,0.02006315385772546,0.5019084776036118
Mechanical,39,ast,1,13,8.333333333333334,0.14206574176782719,0.02574441206097516,0.5019084776036118
Mechanical,39,ast,2,13,16.666666666666668,0.1346544046146827,0.02631264270399521,0.5019084776036118
Mechanical,39,ast,3,13,25.0,0.14503150872316714,0.02696578259424171,0.5019084776036118
Mechanical,39,ast,4,13,33.333333333333336,0.12464708357210841,0.02539846710862319,0.5019084776036118
Mechanical,39,ast,5,13,41.666666666666664,0.11987194479746617,0.027844983725981553,0.5019084776036118
Mechanical,39,ast,6,13,50.0,0.192004627394399,0.019291345994577058,0.5019084776036118
Mechanical,39,ast,7,13,58.333333333333336,0.16518360929979603,0.023676041877401993,0.5019084776036118
Mechanical,39,ast,8,13,66.66666666666667,0.16294849773002706,0.019689634511909086,0.5019084776036118
Mechanical,39,ast,9,13,75.0,0.17957974752910205,0.02074833436023999,0.5019084776036118
Mechanical,39,ast,10,13,83.33333333333333,0.1631822269359509,0.02366159531796557,0.5019084776036118
Mechanical,39,ast,11,13,91.66666666666667,0.16799820693812753,0.03187830392467875,0.5019084776036118
Mechanical,39,ast,12,13,100.0,0.14959302184972495,0.03922435516219126,0.5019084776036118
EnvSound,27,wav2vec2,0,25,0.0,0.3534084665334665,0.03683675546692645,0.6042494311244311
EnvSound,27,wav2vec2,1,25,4.166666666666667,0.3431567044067044,0.037814768598343144,0.6042494311244311
EnvSound,27,wav2vec2,2,25,8.333333333333334,0.34672906954156957,0.037893155678334296,0.6042494311244311
EnvSound,27,wav2vec2,3,25,12.5,0.3373451201576202,0.0377389096854777,0.6042494311244311
EnvSound,27,wav2vec2,4,25,16.666666666666668,0.3310747932622933,0.036919882332669206,0.6042494311244311
EnvSound,27,wav2vec2,5,25,20.833333333333332,0.318702374014874,0.037622021303577315,0.6042494311244311
EnvSound,27,wav2vec2,6,25,25.0,0.2900922688422688,0.03954784796114961,0.6042494311244311
EnvSound,27,wav2vec2,7,25,29.166666666666668,0.27491997585747585,0.04356016327655468,0.6042494311244311
EnvSound,27,wav2vec2,8,25,33.333333333333336,0.2344058372183372,0.046429715776737726,0.6042494311244311
EnvSound,27,wav2vec2,9,25,37.5,0.17995400432900432,0.04288441218808247,0.6042494311244311
EnvSound,27,wav2vec2,10,25,41.666666666666664,0.1492147089022089,0.04235723913038512,0.6042494311244311
EnvSound,27,wav2vec2,11,25,45.833333333333336,0.1726591810966811,0.0423734525132856,0.6042494311244311
EnvSound,27,wav2vec2,12,25,50.0,0.18280563186813187,0.042013570938606984,0.6042494311244311
EnvSound,27,wav2vec2,13,25,54.166666666666664,0.24054712648462648,0.04145133668513078,0.6042494311244311
EnvSound,27,wav2vec2,14,25,58.333333333333336,0.2475289640914641,0.04014233099800487,0.6042494311244311
EnvSound,27,wav2vec2,15,25,62.5,0.27859914391164387,0.04068730601679027,0.6042494311244311
EnvSound,27,wav2vec2,16,25,66.66666666666667,0.28296099733599733,0.0403586114380467,0.6042494311244311
EnvSound,27,wav2vec2,17,25,70.83333333333333,0.2861230436230436,0.03917993929412588,0.6042494311244311
EnvSound,27,wav2vec2,18,25,75.0,0.324355124042624,0.0409233533429283,0.6042494311244311
EnvSound,27,wav2vec2,19,25,79.16666666666667,0.3293247030747031,0.040935145157660766,0.6042494311244311
EnvSound,27,wav2vec2,20,25,83.33333333333333,0.3482877539127539,0.03888106627838074,0.6042494311244311
EnvSound,27,wav2vec2,21,25,87.5,0.36200830419580415,0.03566996818090376,0.6042494311244311
EnvSound,27,wav2vec2,22,25,91.66666666666667,0.3406183053058053,0.031627830624010936,0.6042494311244311
EnvSound,27,wav2vec2,23,25,95.83333333333333,0.03684346903096903,0.037929940324682554,0.6042494311244311
EnvSound,27,wav2vec2,24,25,100.0,0.04851894633144633,0.036675641233643946,0.6042494311244311
EnvSound,27,hubert,0,25,0.0,0.3383688186813187,0.03592980022174652,0.6042494311244311
EnvSound,27,hubert,1,25,4.166666666666667,0.36430385586635583,0.03763921740170464,0.6042494311244311
EnvSound,27,hubert,2,25,8.333333333333334,0.3493802725052725,0.03917454733474641,0.6042494311244311
EnvSound,27,hubert,3,25,12.5,0.36214757464757463,0.03979550070834539,0.6042494311244311
EnvSound,27,hubert,4,25,16.666666666666668,0.3533983377733378,0.04078110940150786,0.6042494311244311
EnvSound,27,hubert,5,25,20.833333333333332,0.3377348346098346,0.03959655034187915,0.6042494311244311
EnvSound,27,hubert,6,25,25.0,0.32569694194694193,0.037536844393756985,0.6042494311244311
EnvSound,27,hubert,7,25,29.166666666666668,0.3252198495948496,0.03520357164624882,0.6042494311244311
EnvSound,27,hubert,8,25,33.333333333333336,0.32249014874014875,0.03490337899094561,0.6042494311244311
EnvSound,27,hubert,9,25,37.5,0.30291916416916415,0.03412838476252642,0.6042494311244311
EnvSound,27,hubert,10,25,41.666666666666664,0.2750558122433122,0.03605181189273477,0.6042494311244311
EnvSound,27,hubert,11,25,45.833333333333336,0.241494893994894,0.03832430336857204,0.6042494311244311
EnvSound,27,hubert,12,25,50.0,0.21239711677211678,0.039432762217615804,0.6042494311244311
EnvSound,27,hubert,13,25,54.166666666666664,0.2232763417138417,0.03868334254045827,0.6042494311244311
EnvSound,27,hubert,14,25,58.333333333333336,0.22289020007770005,0.03914124726756001,0.6042494311244311
EnvSound,27,hubert,15,25,62.5,0.21081893800643803,0.03923565108401119,0.6042494311244311
EnvSound,27,hubert,16,25,66.66666666666667,0.20816183816183814,0.03863627844974072,0.6042494311244311
EnvSound,27,hubert,17,25,70.83333333333333,0.22442911255411252,0.03866906384742036,0.6042494311244311
EnvSound,27,hubert,18,25,75.0,0.23183556027306026,0.039079979078955995,0.6042494311244311
EnvSound,27,hubert,19,25,79.16666666666667,0.24090454684204685,0.03874707246037265,0.6042494311244311
EnvSound,27,hubert,20,25,83.33333333333333,0.23428158646908645,0.03957219655523601,0.6042494311244311
EnvSound,27,hubert,21,25,87.5,0.21887615856365855,0.03929662027833511,0.6042494311244311
EnvSound,27,hubert,22,25,91.66666666666667,0.1985207153957154,0.037767375427553734,0.6042494311244311
EnvSound,27,hubert,23,25,95.83333333333333,0.17487443112443113,0.042259824171807486,0.6042494311244311
EnvSound,27,hubert,24,25,100.0,0.09852775696525695,0.03914890057023702,0.6042494311244311
EnvSound,27,wavlm,0,13,0.0,0.3155445596070596,0.03104333096827634,0.6042494311244311
EnvSound,27,wavlm,1,13,8.333333333333334,0.384504107004107,0.040197147361324514,0.6042494311244311
EnvSound,27,wavlm,2,13,16.666666666666668,0.36075129731379735,0.03409829576826387,0.6042494311244311
EnvSound,27,wavlm,3,13,25.0,0.3088943348318348,0.03168828292912608,0.6042494311244311
EnvSound,27,wavlm,4,13,33.333333333333336,0.26528860028860024,0.026046871839041152,0.6042494311244311
EnvSound,27,wavlm,5,13,41.666666666666664,0.2657324272949273,0.021841789421332407,0.6042494311244311
EnvSound,27,wavlm,6,13,50.0,0.24752695221445223,0.019851209794699433,0.6042494311244311
EnvSound,27,wavlm,7,13,58.333333333333336,0.2343362887112887,0.018514447804846984,0.6042494311244311
EnvSound,27,wavlm,8,13,66.66666666666667,0.2010198482073482,0.02186731441124538,0.6042494311244311
EnvSound,27,wavlm,9,13,75.0,0.19154394216894216,0.020039344304579012,0.6042494311244311
EnvSound,27,wavlm,10,13,83.33333333333333,0.20955339799089798,0.024040706259647077,0.6042494311244311
EnvSound,27,wavlm,11,13,91.66666666666667,0.1975291722166722,0.026085314998930423,0.6042494311244311
EnvSound,27,wavlm,12,13,100.0,0.20099841131091128,0.022737368075804978,0.6042494311244311
EnvSound,27,whisper,0,7,0.0,0.03632450882450883,0.01644751875141015,0.6042494311244311
EnvSound,27,whisper,1,7,16.666666666666668,0.09757041569541569,0.016069367497689772,0.6042494311244311
EnvSound,27,whisper,2,7,33.333333333333336,0.12592678155178155,0.015904474551328804,0.6042494311244311
EnvSound,27,whisper,3,7,50.0,0.1969454503829504,0.01325820738155191,0.6042494311244311
EnvSound,27,whisper,4,7,66.66666666666667,0.19758578227328227,0.018307629025688308,0.6042494311244311
EnvSound,27,whisper,5,7,83.33333333333333,0.21716082528582525,0.01897359644608104,0.6042494311244311
EnvSound,27,whisper,6,7,100.0,0.12804351898101898,0.0263330589362141,0.6042494311244311
EnvSound,27,ast,0,13,0.0,0.10877927627927628,0.04007817168675229,0.6042494311244311
EnvSound,27,ast,1,13,8.333333333333334,0.294145541958042,0.04057889737383751,0.6042494311244311
EnvSound,27,ast,2,13,16.666666666666668,0.30936632811632814,0.04088682166290583,0.6042494311244311
EnvSound,27,ast,3,13,25.0,0.3638086219336219,0.042926507019266105,0.6042494311244311
EnvSound,27,ast,4,13,33.333333333333336,0.3437193015318015,0.03368385505737663,0.6042494311244311
EnvSound,27,ast,5,13,41.666666666666664,0.2871801462426462,0.030416888310480495,0.6042494311244311
EnvSound,27,ast,6,13,50.0,0.28598464035964033,0.029422038433690775,0.6042494311244311
EnvSound,27,ast,7,13,58.333333333333336,0.1998302045177045,0.032390328790591554,0.6042494311244311
EnvSound,27,ast,8,13,66.66666666666667,0.22971712315462314,0.03508343525654193,0.6042494311244311
EnvSound,27,ast,9,13,75.0,0.2787145146520147,0.04072742076798774,0.6042494311244311
EnvSound,27,ast,10,13,83.33333333333333,0.3570161435786436,0.031559135908038306,0.6042494311244311
EnvSound,27,ast,11,13,91.66666666666667,0.3619135031635031,0.03357941577951181,0.6042494311244311
EnvSound,27,ast,12,13,100.0,0.3656836219336219,0.030533428424739946,0.6042494311244311
Music,24,wav2vec2,0,25,0.0,0.326060415804569,0.04592918297585671,0.7121606426848932
Music,24,wav2vec2,1,25,4.166666666666667,0.25119069362594715,0.04262578379633695,0.7121606426848932
Music,24,wav2vec2,2,25,8.333333333333334,0.20974115666157733,0.042813913012954105,0.7121606426848932
Music,24,wav2vec2,3,25,12.5,0.20624170602588435,0.04332028540034767,0.7121606426848932
Music,24,wav2vec2,4,25,16.666666666666668,0.21417545411737848,0.04610904828407794,0.7121606426848932
Music,24,wav2vec2,5,25,20.833333333333332,0.20487443101553915,0.0471923123988622,0.7121606426848932
Music,24,wav2vec2,6,25,25.0,0.15505350951042368,0.04897362125615475,0.7121606426848932
Music,24,wav2vec2,7,25,29.166666666666668,0.12843894921590732,0.04943066963410304,0.7121606426848932
Music,24,wav2vec2,8,25,33.333333333333336,0.12571816897589932,0.049600842483023794,0.7121606426848932
Music,24,wav2vec2,9,25,37.5,0.15717476919564505,0.04125552291775434,0.7121606426848932
Music,24,wav2vec2,10,25,41.666666666666664,0.062350851157945815,0.030967795585992955,0.7121606426848932
Music,24,wav2vec2,11,25,45.833333333333336,0.12224104964255647,0.0398125601577211,0.7121606426848932
Music,24,wav2vec2,12,25,50.0,0.15164466831238138,0.04173771873275521,0.7121606426848932
Music,24,wav2vec2,13,25,54.166666666666664,0.23987685678001175,0.03807884661649965,0.7121606426848932
Music,24,wav2vec2,14,25,58.333333333333336,0.21288537549407116,0.037862307757087744,0.7121606426848932
Music,24,wav2vec2,15,25,62.5,0.24795786304419176,0.03488720684132778,0.7121606426848932
Music,24,wav2vec2,16,25,66.66666666666667,0.24449836617628173,0.03371113058255918,0.7121606426848932
Music,24,wav2vec2,17,25,70.83333333333333,0.2559350608581499,0.033713702031975414,0.7121606426848932
Music,24,wav2vec2,18,25,75.0,0.2714396912144519,0.03721495883941261,0.7121606426848932
Music,24,wav2vec2,19,25,79.16666666666667,0.2567324952554901,0.03894859076208071,0.7121606426848932
Music,24,wav2vec2,20,25,83.33333333333333,0.24292375964954843,0.037541219142452086,0.7121606426848932
Music,24,wav2vec2,21,25,87.5,0.29866739915240936,0.0383214880849724,0.7121606426848932
Music,24,wav2vec2,22,25,91.66666666666667,0.35867203664331276,0.029353933350590923,0.7121606426848932
Music,24,wav2vec2,23,25,95.83333333333333,0.2279586478503446,0.028940858333191218,0.7121606426848932
